id_transferencia,cantidad,motivo,cuenta_receptora,banco_receptor,fecha_movimiento,id_cuenta
5194205980,3679.76,Pago,00006346018694314272,SCOTIABANK,2023-10-02,1032
10621914482,8859.81,Gasto Medico,00002979790835275486,MONEXCB,2023-09-03,378
3057790895,5925.37,Gasto,00009927395451474818,MERCADO PAGO W,2022-01-02,112
1369706578,9887.61,Abono,00009382955028459044,BBASE,2024-02-01,961
3153054272,5983.06,Deposito,00001264865182894627,ARCUS,2022-07-05,1032
6732075787,5369.98,Abono,00005303259492656040,NU MEXICO,2022-03-03,1121
7582519349,1974.87,Prestamo,00002796943432605185,INVEX,2024-01-03,946
8934769500,6668.56,Donacion,00005353764971104293,ASP INTEGRA OPC,2025-01-01,550
4181111741,220.5,Pago,00006752066152717801,NAFIN,2024-06-02,831
3462649822,1493.2,Deposito,00007088414850278212,MIFEL,2024-05-04,990
10174823562,4098.85,Prestamo,00003434798142999399,LIBERTAD,2024-01-04,210
10707985835,4658.89,Donacion,00007545689638329366,Santander,2022-01-06,715
4434119608,1702.86,Donacion,00003129379086137251,Invex,2023-11-05,978
2844126950,6644,Gasto,00007600434907247404,COMPARTAMOS,2024-06-02,938
2002235436,1076.35,Donacion,00007738287037184778,ABC CAPITAL,2024-03-03,742
5735975691,4350.78,Gasto Medico,00007687661684557571,BBVA MEXICO,2023-08-01,372
10394907613,5567.47,Pago,00002428116116186462,KLAR,2024-11-01,616
6025996088,4098.57,Abono,00009433974053750776,Afirme,2024-03-01,590
2041840204,9754.82,Gasto Escolar,00007717711264200832,BABIEN,2022-05-06,718
8312037776,9631.55,Donacion,00009818430045162872,BABIEN,2024-06-06,229
10562653045,1402.32,Abono,000010405838568171828,HSBC,2024-09-01,234
2795879176,1042.04,Gasto Medico,00003603417352824251,MERCADO PAGO W,2023-02-04,957
4348054360,4086.26,Pago,00002376021834812160,HSBC,2024-09-03,1033
3417195893,7610.25,Deposito,00009873954144811588,LIBERTAD,2025-01-01,229
1427056125,5857.58,Abono,00003008036324705500,Mifel,2022-11-03,1071
4631338703,377.09,Gasto,000010157705452321776,BABIEN,2024-08-01,909
2711229139,1675.01,Gasto,00009659999977710498,SANTANDER,2024-05-06,191
3396971539,7990.07,Prestamo,00005120034108693165,002,2023-09-01,628
1272946207,4029.93,Gasto Medico,00003848174900803357,LIBERTAD,2024-04-06,1025
4029571998,7635.67,Gasto Escolar,00006198399940813912,AFIRME,2022-08-03,863
5899269075,2691.25,Abono,00001190281048873537,Afirme,2022-08-04,940
6687211401,8129.68,Deposito,00009636308771627780,BANCOPPEL,2022-05-06,986
5612688998,8885.81,Gasto Medico,00002135108130111324,AZTECA,2023-01-04,743
4470823383,7905.04,Gasto,00001601026371606497,KLAR,2024-10-03,1033
3537575854,5391.29,Prestamo,00003951272734615464,AUTOFIN,2024-01-05,885
4618324890,9769.51,Gasto Medico,00009545573021031504,INBURSA,2025-01-01,1029
7574001135,7634.34,Pago,00008555130737512939,TRANSFER,2024-01-01,311
10287379088,6620.81,Pago,00005322900125317284,KLAR,2023-01-01,885
7375874249,8519.74,Pago,00005683630945573501,BBVA MEXICO,2022-07-02,1033
4176184055,7596.17,Gasto,00005214538643342223,BANCOPPEL,2023-03-06,232
3499242162,6324.88,Pago,00001810454917721257,ABC CAPITAL,2022-02-05,760
6414331984,5310.21,Gasto,00009162057001615976,CAJA POP MEXICA,2022-10-01,860
4838996920,7794.46,Gasto Medico,00009452071799444720,MONEXCB,2024-01-05,990
4567267885,1161.72,Deposito,00004625985380324128,MIFEL,2024-04-05,389
10193464052,1278.29,Deposito,00001326608294024846,BBVA MEXICO,2022-06-03,605
9401650690,889.16,Gasto Medico,00008461946940336280,ABC CAPITAL,2024-03-03,869
4071744126,7688.85,Gasto Medico,00002952456629983941,MIFEL,2022-11-06,655
8516700826,5737.9,Gasto Medico,00008804523462549436,BANREGIO,2022-09-01,875
1043952210,7032.29,Pago,00007906777329672338,SCOTIABANK,2022-01-06,933
1430481268,4861.79,Gasto Medico,00001848445044060879,MONEXCB,2023-05-05,1121
6790854651,4300.85,Gasto Escolar,00006920234235007325,HSBC,2023-04-01,827
4322079369,7141.86,Gasto,00001571462602453896,AFIRME,2024-10-03,21
8941493695,6271,Gasto Escolar,00006502478187161269,COMPARTAMOS,2022-01-06,297
3031528861,9676.13,Gasto,00004980831128379436,FONDEADORA,2023-01-04,356
5112197433,5364.44,Deposito,00006725793141518654,ABC CAPITAL,2022-07-05,627
2783127968,1373.03,Gasto,00003316369400053684,CAJA POP MEXICA,2023-07-04,1025
1969697167,3810.78,Gasto Medico,00006854720326928096,AFIRME,2024-06-01,960
1368099520,3882.07,Donacion,00006869954288233295,TRANSFER,2024-07-02,563
10551341721,3117.79,Pago,00006124053881225894,DONDE,2022-11-02,537
9723494085,3622.37,Abono,00002987060467234887,AZTECA,2023-02-02,852
6423983212,5798.03,Donacion,00009787641894175214,Afirme,2023-02-03,1033
9988584359,2884.93,Gasto,00003322077039191253,Nafin,2022-06-01,693
4328233059,2886.55,Donacion,00004633518792918791,ABC CAPITAL,2023-01-02,855
3196644506,7715.16,Gasto,00007312428857885915,BBVA MEXICO,2023-09-01,634
5747919187,4418.34,Pago,00001932897260358767,HSBC,2024-01-05,1031
3155999965,7835.61,Pago,00002646960016932495,CAJA POP MEXICA,2025-01-02,389
6319025397,4161.97,Prestamo,00008844361821302741,HSBC,2022-10-05,663
1903547442,5724.98,Abono,00006638214159059072,BBVA MEXICO,2023-01-01,782
9951780884,4542.38,Deposito,00004710365557077990,BANREGIO,2023-06-01,730
7900567748,6723.68,Gasto,000010126863272799356,INBURSA,2022-10-06,472
4871524356,9861.9,Prestamo,00007049574022527111,ARCUS,2023-06-01,655
1100023837,114.59,Deposito,000010112104085251272,Bancoppel,2023-08-06,234
10233837407,6646.74,Gasto Escolar,00003623534866310020,MERCADO PAGO W,2022-07-01,908
10620564248,3342.65,Gasto Escolar,00002048371816876607,SPIN BY OXXO,2023-08-05,1032
6078953987,8719.07,Donacion,00005698828243315556,BBASE,2024-11-05,229
4048726761,5810.5,Pago,00006279893906318472,COMPARTAMOS,2023-02-03,1089
5578274273,4745.11,Gasto,00007644570842959650,CAJA POP MEXICA,2022-04-03,731
9437450241,6690.03,Gasto,00001799521836425618,ACTINVER,2022-07-05,634
4190003071,7504.38,Deposito,00007945334298087962,AUTOFIN,2024-05-04,946
4583480858,177.63,Donacion,00002571108289506966,NU MEXICO,2023-03-01,1121
10123741099,8191.92,Gasto Escolar,00002176465000042328,INBURSA,2022-02-01,960
5239001674,4123.27,Pago,00005260253637151843,BBVA MEXICO,2022-04-02,434
9945782514,1093.15,Pago,00003927449045745678,BANCOPPEL,2024-05-01,550
3950593503,9239.63,Abono,00005012473083338406,SANTANDER,2022-08-03,813
3770732729,7559.56,Deposito,00005421043605380088,ASP INTEGRA OPC,2022-07-01,591
2206726737,591.21,Abono,00009061861867207868,MONEXCB,2024-01-02,1042
9405386116,9090.19,Deposito,00003875540456143997,Afirme,2024-11-05,107
9490446145,9455.43,Gasto,00008501827975607383,MONEXCB,2024-10-01,721
2846010799,8531.83,Donacion,00008991877605981512,BBVA MEXICO,2023-08-01,233
10274714090,6408.57,Gasto Medico,00007020485751405207,CONSUBANCO,2022-07-03,372
3409191862,6638.11,Donacion,00009431460129931560,DONDE,2022-08-03,279
2396810820,7155.44,Prestamo,00008285988983098890,Afirme,2022-04-01,957
7335857797,3727.68,Gasto Escolar,00009772864230474292,LIBERTAD,2024-01-05,488
9338022471,4252.35,Prestamo,00004383987943228710,BANCOPPEL,2022-08-04,1032
7761794838,6147.45,Prestamo,00001294965758267362,ALTERNATIVOS,2023-01-06,376
3992538528,2130.87,Pago,00006251669611541978,BABIEN,2022-01-02,1102
5886060269,725.33,Gasto Medico,00005293406698381868,ABC CAPITAL,2023-09-05,348
3890497735,5563.52,Donacion,000011076123113294408,AUTOFIN,2022-04-01,895
10806847044,6545.28,Deposito,00009846280996488624,DONDE,2023-08-01,290
2733706879,1201.88,Prestamo,00006010142452002482,BANAMEX,2022-11-05,372
1461257647,6931.29,Deposito,00003894376862166315,ACTINVER,2023-07-01,563
7322876676,3264.59,Pago,00007283074325167322,SANTANDER,2022-05-03,788
8342498295,4011.27,Pago,00004337958789644131,SANTANDER,2024-08-01,893
5028024166,4829.24,Gasto,00003283220535092822,TRANSFER,2024-01-06,1046
4137437765,2131.22,Gasto Escolar,00006637092395128374,BABIEN,2024-10-04,505
8098991187,8684.95,Gasto Medico,00005697669392182995,INBURSA,2023-01-02,1020
9834605707,5154.68,Gasto Medico,00002075510917202051,ABC CAPITAL,2025-01-06,1006
5158699372,9233.77,Pago,00006572978340158068,BANAMEX,2023-09-06,690
9569506419,1409.05,Deposito,00009362407881113510,CAJA POP MEXICA,2023-01-01,353
10948657494,5012.63,Gasto Escolar,00006088456128606844,BANREGIO,2024-09-01,1009
4864218073,4472.42,Gasto,00006214710391772597,CONSUBANCO,2022-01-01,1042
6033629857,4764.96,Pago,00001937258705451447,ABC CAPITAL,2024-05-04,271
8472456248,795.58,Prestamo,000010681115218210712,ABC CAPITAL,2022-01-05,1025
10239162157,4874.91,Abono,00008859635261878422,CONSUBANCO,2024-10-01,1012
3274892575,8990.59,Gasto Escolar,00006244338426298834,GBM,2024-05-03,1009
4300883818,9511.29,Gasto Escolar,00002368022777965685,TRANSFER,2024-08-04,814
2267752906,2717.04,Gasto Medico,00004581183928349385,NU MEXICO,2022-08-03,860
5613893646,6914.81,Deposito,00008476404883466765,BANAMEX,2024-01-02,1017
1881397163,2041.62,Prestamo,00007941755075592935,002,2022-06-05,351
6732306534,7061.21,Abono,00007164754705444276,BANREGIO,2022-01-03,1032
3124630544,368.44,Gasto,00001996091173594236,BBVA MEXICO,2024-10-05,782
9988916804,3200.89,Deposito,00008251829984217839,ASP INTEGRA OPC,2022-01-05,621
10053361491,8632.76,Gasto,00001866342956175934,ABC CAPITAL,2022-09-03,1087
4443236656,995.42,Gasto,00004016794421117226,AUTOFIN,2022-01-05,270
6812763442,5236.69,Gasto,000010395622123631944,TRANSFER,2024-03-05,460
5066657473,6066.1,Gasto Medico,00001689615948783746,Mifel,2022-02-04,659
6727295788,6291.33,Gasto Medico,00003334715621935428,SANTANDER,2023-04-01,863
3294560432,1457.33,Prestamo,00009859090666499770,ARCUS,2024-06-01,760
7959814446,3949.38,Gasto,00005961851424044997,Invex,2024-10-02,715
6867749760,7696.47,Gasto Medico,00003676615818299928,Bancoppel,2024-01-06,867
4923110433,4013.02,Gasto Escolar,00008254115065238889,Nafin,2024-01-05,582
5206689576,6730.32,Deposito,00004138878481071201,INVEX,2022-05-02,1107
7052975616,1398.43,Pago,00008305046677593093,AZTECA,2022-04-04,1049
2235613447,7801.69,Gasto Medico,00003998588218783533,Nafin,2022-09-01,235
9961071829,1820.48,Donacion,00001523792181028149,ARCUS,2022-11-01,995
9625489461,6586.26,Deposito,00001447586407743563,HSBC,2022-06-05,456
6571584691,9919.2,Pago,00009584550684948848,AFIRME,2023-06-04,887
1752983791,2227.98,Deposito,00002874052956695695,ARCUS,2023-01-02,524
2707303057,8891.95,Deposito,00008387310251546073,BANREGIO,2023-11-06,605
2291325786,3214.83,Donacion,00008856534352921516,ACTINVER,2022-02-06,1155
10562524236,2806.87,Gasto Escolar,00001500871272486798,Afirme,2023-08-03,1103
4751752151,4098.07,Deposito,00008633961301483030,BANJERCITO,2024-01-03,908
7539104155,3586.91,Abono,00002573310436140500,Bancoppel,2022-09-03,849
8060926911,6144.73,Prestamo,00001837726093840723,ABC CAPITAL,2023-01-03,1073
8961937193,8703.67,Abono,00002276475335283556,CAJA POP MEXICA,2024-07-02,610
4039187468,3154.24,Donacion,000010312382901546156,CONSUBANCO,2023-03-01,805
10155506452,1381.89,Pago,00009255639368303684,CONSUBANCO,2023-05-06,610
3245918464,3675.4,Gasto,00002303826778103143,BANCOPPEL,2022-04-01,1127
4946486886,6321.35,Prestamo,00004345166049498298,SCOTIABANK,2023-01-05,788
6726226046,7724.32,Gasto Medico,00004835006785389303,AUTOFIN,2022-11-06,376
6504187789,5549.25,Deposito,00007813883392093772,Bancoppel,2023-08-02,619
7676239017,1219.99,Gasto Escolar,00005394295919953330,LIBERTAD,2022-07-05,699
2477539251,7604.65,Prestamo,000011049303998166476,COMPARTAMOS,2023-08-05,760
1420746163,4761.04,Prestamo,000010340713012107788,ABC CAPITAL,2023-07-03,472
10420146044,6802.35,Donacion,00002917491747398263,Santander,2022-05-01,229
1681177994,5411.59,Abono,00002831360765714718,LIBERTAD,2024-03-01,960
1217436736,57.11,Pago,00005644783201132241,INVEX,2022-02-05,788
1149720220,6244.99,Deposito,00009834462076949600,AFIRME,2022-04-01,772
8172936776,2473.01,Donacion,00005623732705448804,AZTECA,2022-02-06,903
10456440019,6814.48,Prestamo,000010681016468532004,BANCOPPEL,2023-01-06,1130
1770618462,9452.96,Gasto Escolar,00007271722211414592,HSBC,2023-05-01,311
3268559454,2835.22,Pago,000010350179932418564,AZTECA,2022-09-05,1071
7239911815,3318.27,Donacion,00004908156764952135,FONDEADORA,2022-03-01,271
2764403854,7269.13,Prestamo,00005906249432227748,COMPARTAMOS,2023-05-02,314
1661118122,1839.4,Gasto Medico,00004732762769967306,MONEXCB,2023-05-01,401
3131266511,5991.28,Abono,00003286510239731509,LIBERTAD,2022-07-01,621
1131422534,5921.22,Pago,00008571378508457563,Afirme,2022-01-03,1057
6748970363,5149.75,Pago,00005994696156687770,002,2024-06-02,1119
4519182336,9965.25,Prestamo,00005368821162919643,NAFIN,2022-08-04,607
10519064559,2977.48,Gasto,000010311462283655236,COMPARTAMOS,2023-07-03,957
10172703998,1199.67,Abono,00002538752680256954,BBASE,2024-06-02,718
4300965268,489.62,Abono,00006471828257476914,Invex,2022-06-06,634
8863217379,3823.51,Pago,00003648664980969255,INBURSA,2023-09-01,389
1490479121,904.32,Donacion,00004781145446181848,INVEX,2025-01-01,502
6738896758,7829.45,Gasto,000010790275312098844,COMPARTAMOS,2022-10-05,105
8698879793,1110.57,Donacion,00006965916412941863,CONSUBANCO,2022-10-02,940
10530851589,5721.19,Abono,00007800247546805250,AFIRME,2024-01-01,721
1441212773,1480.24,Deposito,00002098810432165482,SPIN BY OXXO,2024-03-06,668
5347840647,2591.47,Deposito,00005457067770243159,AUTOFIN,2023-02-01,607
5810133441,7084.2,Pago,00006782245598066558,HSBC,2023-05-04,957
3253419335,1760.28,Gasto Medico,00006186592036091358,COMPARTAMOS,2023-08-03,1049
4439472908,726.53,Abono,00006735527339162359,Nafin,2022-05-04,234
6408899551,9006.91,Gasto Medico,00005852330010881809,SANTANDER,2024-05-02,462
1866077325,2807.86,Abono,00008146837875878680,Mifel,2022-09-05,788
8259198467,5934.74,Donacion,00004069297096885852,CAJA POP MEXICA,2022-01-01,1073
5250865163,7253.63,Gasto Medico,00005843546555526457,COMPARTAMOS,2022-01-05,249
10243334127,7164.61,Gasto Medico,00002906178599258568,MERCADO PAGO W,2022-08-03,919
7231598165,7389.46,Deposito,00008564584132758288,COMPARTAMOS,2024-08-01,580
10055912553,9449.1,Gasto,00006246489151277709,MERCADO PAGO W,2023-01-02,966
9960410522,4443.99,Gasto,00003540511145125304,TRANSFER,2022-10-01,995
4044103918,258.36,Gasto Medico,00003665112687118196,BANJERCITO,2022-01-03,1009
5112116138,3395.41,Deposito,00003423450442868942,INVEX,2022-04-03,760
3513648032,6917.59,Prestamo,00008602033723276600,INBURSA,2024-02-05,363
2722640268,2558.82,Pago,00005122210889969518,MIFEL,2025-01-01,611
9192446091,9492.1,Pago,00002322610787655851,ACTINVER,2023-01-06,899
6133438925,130.97,Gasto,00004031268189088863,SPIN BY OXXO,2022-07-02,278
7637843051,1306.99,Gasto Escolar,00002410921630114008,SCOTIABANK,2024-02-06,986
8461873587,8454.26,Gasto Medico,00007362047328601974,MERCADO PAGO W,2024-02-06,472
5473411759,4191.34,Gasto Escolar,00008928047668252105,SPIN BY OXXO,2022-03-06,519
9133252566,9834.06,Abono,00009370848900053788,SCOTIABANK,2024-07-06,406
6729761636,7704.44,Abono,00005705911712501516,ABC CAPITAL,2022-06-01,860
9358020861,2447.1,Pago,00002722563138801125,FONDEADORA,2024-01-04,1089
8899254139,4983.26,Deposito,00002940548856452422,Bancoppel,2022-10-05,163
4686059085,5692.45,Prestamo,000010255337877351728,SCOTIABANK,2022-01-01,611
2498933141,8532.54,Donacion,00003443052925956244,KLAR,2023-08-04,591
8192140517,723.11,Abono,00004526317870796307,COMPARTAMOS,2022-08-01,363
8015263184,9043.16,Deposito,000010621468633042904,BBVA MEXICO,2024-01-01,1126
6001929003,9639.43,Gasto Escolar,00002753368788676957,NAFIN,2023-01-03,1145
7951076555,7733.41,Donacion,00001125445242986803,Mifel,2022-08-03,542
2741943914,9519.46,Pago,00005038004239991186,BAJIO,2023-01-02,112
2614732149,7394.76,Donacion,000010845025208563416,BABIEN,2024-06-03,864
9177590867,7743.14,Pago,00002850030464674985,ABC CAPITAL,2022-09-04,1127
8283261807,3201.99,Pago,00009938913703023300,TRANSFER,2022-10-05,30
5804281900,4774.36,Gasto Medico,00006694679395570703,MIFEL,2023-01-03,550
8366918951,4351.2,Prestamo,00002276152500205936,Invex,2024-02-06,815
1796245474,1474.76,Abono,00003291410984993167,BBVA MEXICO,2022-02-03,234
3345441033,8752.1,Abono,00009199767047407948,HSBC,2023-06-01,760
6136036622,8607.1,Deposito,00008538606457113253,Nafin,2023-07-01,191
3145573393,751.3,Abono,00003325649263174505,NU MEXICO,2024-08-06,1042
1019253313,5989.2,Abono,00001204450999694714,BBASE,2024-09-02,1033
3267744600,1596.38,Gasto Escolar,000010105656811769688,SPIN BY OXXO,2022-07-02,8
9008029897,3865.79,Abono,00007257886098064993,AFIRME,2023-05-02,311
6365441310,627.86,Pago,000010044084415803056,Nafin,2023-05-01,1069
5412168861,4281.88,Gasto Medico,00008869242168919677,ABC CAPITAL,2022-02-03,731
8698717539,9221.21,Pago,00004381355108705360,ASP INTEGRA OPC,2023-01-04,1098
8639908317,4560.76,Pago,00006264829588617086,CONSUBANCO,2022-01-04,893
7006809138,3475.12,Gasto Medico,00003012736037729612,002,2023-11-06,721
1452814149,5974.93,Gasto Escolar,000010005816423453170,MONEXCB,2022-07-01,351
5533989163,8772.14,Pago,00004005470282016360,ARCUS,2022-11-03,876
7370954796,7063.68,Gasto Medico,00004864319634154914,COMPARTAMOS,2023-10-01,129
10020614590,1410.49,Donacion,00008827312022863875,NAFIN,2023-06-01,324
6001494705,7086.36,Gasto Escolar,000010338599712880672,BAJIO,2023-10-01,112
9477484889,5166.36,Gasto Escolar,00009432797749646084,MONEXCB,2024-11-04,699
5377350379,8452.58,Gasto,00006447314258444265,FONDEADORA,2022-01-04,610
6915048925,5867.56,Gasto Escolar,00003470307906421796,SCOTIABANK,2024-02-06,995
8930025740,8569.18,Gasto Medico,00006451839674982879,BANJERCITO,2022-11-06,634
8684017543,6733.01,Abono,00005255593168570417,HSBC,2023-01-06,524
4192920649,9977.92,Pago,000010814342859350408,BBASE,2024-04-06,401
1089031374,5687.63,Gasto Escolar,00006597346976498579,BANCOPPEL,2022-02-04,819
6584506822,2612.25,Gasto Escolar,00001468033260149794,MERCADO PAGO W,2024-08-04,472
9768263949,7341.05,Pago,000010541459778610680,NAFIN,2022-01-02,234
3436854990,3162.03,Gasto Escolar,00006110998116755268,SCOTIABANK,2024-11-01,363
6810921621,3891.29,Gasto,00009151103419482696,Bancoppel,2024-02-02,884
6026247160,8593.39,Gasto Escolar,00005669739922405283,ABC CAPITAL,2025-01-05,30
7103221056,2752.77,Donacion,00005012049748371302,LIBERTAD,2022-02-01,363
5379522814,9405.44,Gasto Escolar,00006124350464699665,BANJERCITO,2022-02-03,234
7756746171,1616.59,Deposito,00003250626842477779,Invex,2023-01-05,815
7434627832,1247.46,Abono,00003430226354508491,Invex,2023-11-01,849
6879921106,7057.28,Gasto Escolar,000010037577940247568,GBM,2025-01-01,193
2790650071,3842.91,Donacion,00007138303794761353,COMPARTAMOS,2024-11-01,505
1338900205,3845.89,Abono,00006862348138590212,INVEX,2023-08-04,580
7566790116,9684.59,Gasto,00009402020833264514,BBVA MEXICO,2024-11-02,545
10514303048,3719.2,Donacion,000010872274287279296,AUTOFIN,2025-01-04,911
9961295834,2436.94,Abono,00004312892666933061,Santander,2024-07-06,767
1768092515,4481.79,Pago,00004313841514249303,DONDE,2024-11-03,105
10046201403,3885.97,Gasto Medico,00005461320775671904,HSBC,2022-01-05,855
2530132343,462.19,Gasto Escolar,00006489683245852892,Bancoppel,2022-09-01,356
4267166386,9736.17,Gasto,00009884244189410522,MIFEL,2022-03-01,148
2566083632,25.67,Pago,00003253710978153016,TRANSFER,2024-09-05,619
10241989063,8034.34,Gasto Escolar,00007796020469713449,AZTECA,2023-08-05,381
1546731087,3024.3,Abono,00008147434024838926,CONSUBANCO,2024-09-02,596
4721943478,9409.26,Gasto,00008114102562816987,STP,2024-01-04,884
7605094675,6498.93,Prestamo,00009621292603064252,ARCUS,2022-03-05,1126
6641836103,4446.02,Abono,00007953660928469425,AZTECA,2023-03-04,513
8353654891,5588.94,Pago,000010031606289630804,Nafin,2024-04-01,311
2860879581,7691.59,Gasto Escolar,00003109594683491140,KLAR,2022-05-01,903
10773359087,6284.39,Gasto Escolar,00008374037921719463,AUTOFIN,2022-04-03,1015
5672385641,6057.01,Donacion,000011064858287453800,SANTANDER,2024-09-01,957
10687831799,2488.73,Gasto,00002035736597044137,TRANSFER,2023-01-05,655
